File Name,width,flare
rand_P6R6ZXVUT9_render_front.png,1.3641847157652118,1.0
rand_CRJNX11FYA_render_front.png,1.497073090017775,0.9101492362277078
rand_RYULUFWE0B_render_front.png,1.0,0.5460028481181888
rand_3WXW2CMXST_render_front.png,1.204083207712346,0.9272735249857564
rand_V1LS41H3SP_render_front.png,1.4245958254654498,1.094309087454599
rand_QJJ0GRUB8Z_render_front.png,1.0,0.5756020923281892
rand_LF7UZ9H94V_render_front.png,1.0,1.0
rand_JUWU7AD5R2_render_front.png,1.0,0.9357577192599279
rand_COHEXRK1CP_render_front.png,1.0,0.7404876213811565
rand_1TI733OBE8_render_front.png,1.046126414143121,1.0
rand_U4ZERNQWNI_render_front.png,1.0,1.0
rand_5NLGN0KWO1_render_front.png,1.1597877195590134,0.9391157043595966
rand_6TBMWQ6LZP_render_front.png,1.0884243265840645,1.0
rand_YPM25F6NUU_render_front.png,1.0,1.0
rand_EV1VOA0YAC_render_front.png,1.0,1.0
rand_XLDXJC96RF_render_front.png,1.0,1.1720822293345667
rand_NOVMPTBIVB_render_front.png,1.3420213201111673,1.0
rand_0O0DJJWFIT_render_front.png,1.464442404012718,1.0
rand_KQCRDUOG3Q_render_front.png,1.0,0.8282569385512923
rand_IUW2KQMSX4_render_front.png,1.0,0.9558023987799268
rand_IM8SB9V0WH_render_front.png,1.360156980646217,0.8908722373900114
rand_XWNFDI8YKA_render_front.png,1.242164039685241,1.016385890828817
rand_1Z2A5FQJDO_render_front.png,1.2548644199310384,0.8319603778034472
rand_IM7OSNSZPJ_render_front.png,1.0,1.0
rand_0LPITGY2ZB_render_front.png,1.0,0.8949298850112424
rand_9IWN8XQ88U_render_front.png,1.0,0.6398701797169558
rand_FLULFSDI5J_render_front.png,1.0,1.0
rand_9H4XJNUDVF_render_front.png,1.0,1.0
rand_YA4CJMZR2O_render_front.png,1.3393469101410718,1.095196381710794
rand_P56F8JWP4S_render_front.png,1.0,1.0874795861050157
rand_ELX6PGWAER_render_front.png,1.1509915386583451,1.0464103547429318
rand_F1HMCE6HDL_render_front.png,1.0,1.0
rand_GZIR9KTIK2_render_front.png,1.057334557645893,0.8231379996933856
rand_SQ3XLQF6FQ_render_front.png,1.0,1.0
rand_JT4WETVK1B_render_front.png,1.0,1.0017738402062806
rand_033UAN6C0K_render_front.png,1.1693821160827929,1.0
rand_NW4HQMPLPL_render_front.png,1.0,1.0
rand_U5CDI126UU_render_front.png,1.0,0.8473856885300819
rand_JS6NGY6YGT_render_front.png,1.0,0.6578797912750216
rand_2XL9FY0YW4_render_front.png,1.1012478682404094,1.0
rand_A924MMT5XG_render_front.png,1.0,1.1048989267511362
rand_VPXBJFL8Q7_render_front.png,1.0,0.5980795101481223
rand_2YQZ16SQM1_render_front.png,1.2551870765958868,0.6677248480013533
rand_GJRYVDPCBK_render_front.png,1.0,1.0
rand_5OLD04AHZD_render_front.png,1.4649173711643413,0.9974465044506728
rand_8CM6BN2FQK_render_front.png,1.1780010245531873,0.8872769009967707
rand_D3OWUFGM9B_render_front.png,1.0,1.0
rand_N7YD46O3J7_render_front.png,1.0922210662969623,0.6373863354129425
rand_1ESK65WTJJ_render_front.png,1.1421747380362028,1.0
rand_RIU4GGNHS1_render_front.png,1.0,1.0
rand_1B61MYVOGI_render_front.png,1.4178573429913923,1.0
rand_MRM5OS0YGR_render_front.png,1.0136412547804872,0.8089228671318698
rand_LBCMVX4LDU_render_front.png,1.3111757908341555,0.5145118637897118
rand_RFU049BI5U_render_front.png,1.0,1.134287574299868
rand_WTCQ9SU9BU_render_front.png,1.0,1.0
rand_7CN2LNTO9H_render_front.png,1.301598515785511,1.0
rand_JBO9M1L2UK_render_front.png,1.0,0.6784792230436855
rand_A6TS3MPX2E_render_front.png,1.0,0.918298505243876
rand_QUG1QX0WXB_render_front.png,1.0,0.7426362703548484
rand_AE9AGPLS50_render_front.png,1.2420804437165394,1.0
rand_XN21WM295Z_render_front.png,1.0,0.6553329455772626
rand_OBTHL7NOMB_render_front.png,1.0,0.9488427850730974
rand_NMTFCMKQ4J_render_front.png,1.0,0.986120226191868
rand_CZ2I883VQW_render_front.png,1.0,0.8050585274216672
rand_QVX8GBZ45R_render_front.png,1.4960808501511755,1.0
rand_T0XKRW0MMR_render_front.png,1.0,1.0
rand_B2YY50KN3N_render_front.png,1.167897627628312,0.828848083034311
rand_21SJ0WNZB1_render_front.png,1.0,0.7015322522607645
rand_34TTYVCY2G_render_front.png,1.0,1.0
rand_WE957BQUIP_render_front.png,1.2734692242806396,0.8097656734635356
rand_RW2J0R0ZZ6_render_front.png,1.0078510856935072,1.0
rand_6BUD2SSB87_render_front.png,1.3766887413387547,0.695688809457296
rand_RAXVPGNFR2_render_front.png,1.0166342878113557,1.0
rand_D9RMV2SYPC_render_front.png,1.0,0.6863813875742932
rand_4KO3BTAM2E_render_front.png,1.0,1.0
rand_FWSA8FL2ZB_render_front.png,1.2416399244035239,1.0
rand_K3GF9VMGTO_render_front.png,1.0,1.0429437683499476
rand_XDR5D9IFKB_render_front.png,1.0,1.0
rand_CTCJDDLAR1_render_front.png,1.0,1.0
rand_XHVY3HH5YK_render_front.png,1.0,0.6433299774250734
rand_IAHFR1GLSR_render_front.png,1.4518472994440283,0.7685902498306079
rand_7QB2PSIT9P_render_front.png,1.4227872349457045,1.0
rand_G3D5J95AIO_render_front.png,1.0,1.1929756664010367
rand_P7GNQ6UTH0_render_front.png,1.0,1.0
rand_Q3QFJJPXAP_render_front.png,1.4505318946590502,0.9310558027642404
rand_IF01PK2VCQ_render_front.png,1.4105766529240795,1.0
rand_W7N42A95LF_render_front.png,1.0,1.0060327265769238
rand_632J39T40I_render_front.png,1.0232561659599417,0.8552586386116299
rand_7K61T0LYFJ_render_front.png,1.1759339585044324,0.9049991740837771
rand_UTF11DTUOK_render_front.png,1.2431022102044262,1.0
rand_CYT57O5HFV_render_front.png,1.2623100976404853,1.038285772905693
rand_08MN008V4T_render_front.png,1.4761511624709156,1.0397799328795907
rand_ZQZV3Y1S0F_render_front.png,1.307070050137384,0.892538137279806
rand_Y9FN40QYY3_render_front.png,1.0,1.0265974018483601
rand_QEBH21AMR9_render_front.png,1.0,1.0
rand_81M5CTE9FG_render_front.png,1.4470988741296034,1.0
rand_5ELIO91V7N_render_front.png,1.3425698033231561,1.1594803572588996
rand_36BCSWBUBV_render_front.png,1.0,0.7041421024769654
rand_RTUDPBKMGG_render_front.png,1.0,1.0
rand_FQWADKA3NI_render_front.png,1.0,1.1488179000591
rand_DHYRGZ5XQB_render_front.png,1.2398584388429785,1.1606284949956305
rand_EAGN3TZ1ZD_render_front.png,1.0716872853901918,0.8995753956958588
rand_WGDYK5NCXO_render_front.png,1.0,0.8861588300936597
rand_IN5JKL5DU1_render_front.png,1.0,0.6303973598433334
rand_7YYNTF2WZ6_render_front.png,1.0,0.8880232736805634
rand_5DI7VXMFGQ_render_front.png,1.387243248863469,1.028066482519983
rand_H2IJBROLPT_render_front.png,1.0,0.9796616692904461
rand_SAC11NRGXL_render_front.png,1.230631837102183,0.6466353654472843
rand_VF77QI7ZY7_render_front.png,1.2590582638126189,1.0757509905644893
rand_81CEBSN61J_render_front.png,1.0,1.0
rand_5KV3GIRI8U_render_front.png,1.1461779220857422,0.9571504874213417
rand_T7Q4NJ0QN7_render_front.png,1.4144389901739762,0.6232512850456371
rand_YOS2DLBBJ2_render_front.png,1.2897510791357973,1.1233101052816734
rand_J5HE7L97IN_render_front.png,1.0,0.5817264226366379
rand_7LB734LJE8_render_front.png,1.0,0.5791763710005761
rand_3NO2HOEP2T_render_front.png,1.0,1.1553918812564095
rand_89D7BS639K_render_front.png,1.0,1.0
rand_UUXR0I0EI8_render_front.png,1.0,0.5560177847746031
rand_NDJ7C2FAOX_render_front.png,1.0,1.1528452460312373
rand_SHN98G56C5_render_front.png,1.4512140252512553,1.0
rand_YWPZ9VVAOM_render_front.png,1.0,0.8872340790206088
rand_0JO2I2WROC_render_front.png,1.3636987448070381,0.5599069030526004
rand_GREI068ZG8_render_front.png,1.09399084709844,0.9107039167161592
rand_RAZ3074LBG_render_front.png,1.0,1.0
rand_3YTFHQ9LFU_render_front.png,1.1423018715026458,0.9386202563034581
rand_QS85QZCPRC_render_front.png,1.0,0.9794803784028873
rand_1C45W2KBUZ_render_front.png,1.0,0.6731876808110872
rand_DSFACBRTWX_render_front.png,1.0,0.621154060617962
rand_KVAAZYSL1T_render_front.png,1.0,0.5134893776128484
rand_JAW3OHEBR5_render_front.png,1.0,0.5342479073370636
rand_NRD30QP147_render_front.png,1.0,0.8873584972344177
rand_VV2SACF4ON_render_front.png,1.0,0.6225071704824044
rand_7WTLIRGG9Y_render_front.png,1.0,0.6854358064522167
rand_JLO43S21GX_render_front.png,1.0,0.5848931024139041
rand_4RCQXGOIF9_render_front.png,1.0,1.0
rand_JIT6TDX7XB_render_front.png,1.1905224863020551,1.0
rand_XTCK98FZPJ_render_front.png,1.413129842726022,1.1994592485258457
rand_4CZ61SD6AE_render_front.png,1.0720053576734314,1.0
rand_HFWVA0HSXR_render_front.png,1.0,1.0
rand_PFMLXDD23S_render_front.png,1.0,1.0
rand_1XMAKOTWNU_render_front.png,1.0610529564301445,1.0935406033578623
rand_WSA9MY6Y0Z_render_front.png,1.0,1.0
rand_9ZG2PN1HGW_render_front.png,1.3906505024900353,0.6644995275061077
