File Name,waist,width
rand_TSC4GAM9I9_render_front.png,1.2822067991200274,0.2
rand_3LFR3G4DLP_render_front.png,1.0,0.2
rand_P6R6ZXVUT9_render_front.png,1.0,0.11332714959317153
rand_CRJNX11FYA_render_front.png,1.0,0.2146321408144427
rand_O2RWGJJ05M_render_front.png,1.0,0.2
rand_7W3LZED1C2_render_front.png,1.0,0.2
rand_GA4UHIK18H_render_front.png,1.0,0.2
rand_485J9YNDZM_render_front.png,1.8472744943972703,0.9870243302501602
rand_3WXW2CMXST_render_front.png,1.0,0.6001204195024272
rand_258W5BARKH_render_front.png,1.0,0.20015378372641313
rand_G6EKRQ1D73_render_front.png,1.0575183772860788,0.2
rand_ES6U0O43A0_render_front.png,1.0,0.2
rand_0PGKZS94SS_render_front.png,1.0,0.7757291515060666
rand_E6PG29YXWD_render_front.png,1.0,0.5521626566671146
rand_MDK4CDBITZ_render_front.png,1.0,0.2
rand_PIW7KVSQMB_render_front.png,1.0,0.704212692130247
rand_V1LS41H3SP_render_front.png,1.0,0.2
rand_QJJ0GRUB8Z_render_front.png,1.0,0.2
rand_NV8YX8P0XQ_render_front.png,1.0,0.2
rand_66SX1GDMT7_render_front.png,1.0,0.6102428420663785
rand_FAEXV1X6CK_render_front.png,1.0,0.842079557932799
rand_SF0LFDGGGM_render_front.png,1.0,0.7881348502798078
rand_SW0K32A7KJ_render_front.png,1.0,0.2
rand_ZRDD4B7MIM_render_front.png,1.0,0.2
rand_I6FRBS3WPZ_render_front.png,1.0,0.9839516176615033
rand_8IPHKO2YFF_render_front.png,1.0,0.829919331889633
rand_N8TGGQYMRL_render_front.png,1.0,0.2
rand_POGEBWJHKG_render_front.png,1.0,0.57762487362885
rand_COHEXRK1CP_render_front.png,1.0,0.2
rand_FGD8X35U0E_render_front.png,1.0,0.2
rand_ZAO0IES79Q_render_front.png,1.0,0.2
rand_1TI733OBE8_render_front.png,1.0,0.2
rand_Y212S8RJ0S_render_front.png,1.0,0.37242244723893925
rand_PHQ2VXSGWH_render_front.png,1.1937197967655764,0.2007207290309267
rand_0IQLMC4K63_render_front.png,1.0,0.6769859677445967
rand_IKM4EX767C_render_front.png,1.0,0.2
rand_OGC92Z9YQO_render_front.png,1.511105264886956,0.8325300833386851
rand_403GMNPYUR_render_front.png,1.0,0.1615988787985566
rand_P9MIF3E0OR_render_front.png,1.0,0.2
rand_R3EB8U6YVK_render_front.png,1.0,0.9150156021640222
rand_HKCTV0F1QH_render_front.png,1.2157071460382807,0.5556005409849564
rand_U1NZCAIQ04_render_front.png,1.0,0.2
rand_U8DM09PS80_render_front.png,1.0,0.605877543449477
rand_MGT8I2Q13P_render_front.png,1.0,0.12761971859431703
rand_3Q47520F48_render_front.png,1.0,0.2
rand_C9WM8Y1FBS_render_front.png,1.9671369084715404,0.3857629059602239
rand_BX6EQ0A6VU_render_front.png,1.0,0.2
rand_WJICNQGBAR_render_front.png,1.0,0.2
rand_6TBMWQ6LZP_render_front.png,1.0,0.2
rand_TW1UPMZ08X_render_front.png,1.0,0.4823019201877087
rand_5H1L7BJTON_render_front.png,1.0,0.2
rand_J1VCZTKDYF_render_front.png,1.483453126706412,0.5473932977500955
rand_NOVMPTBIVB_render_front.png,1.0,0.6785818438574589
rand_R1O4NFP90X_render_front.png,1.2389619378968093,0.23396160498887092
rand_1CD3YYRON6_render_front.png,1.9250797077320023,0.9468115090963639
rand_GKKWSPWZJV_render_front.png,1.0,0.2
rand_HJ8BLO9SMJ_render_front.png,1.743868749877851,0.30359386501618646
rand_X2UW3NGST5_render_front.png,1.0,0.9198294328011979
rand_IDWC22OIX7_render_front.png,1.673296329157599,0.2
rand_0O0DJJWFIT_render_front.png,1.0,0.8553374244467292
rand_6125D60EDP_render_front.png,1.026692675312268,0.7429824101126211
rand_AQ9J8PZFV9_render_front.png,1.5349705294444806,0.2
rand_7EH5EMJZPM_render_front.png,1.0,0.2
rand_VJ6AU7ADUY_render_front.png,1.0,0.2
rand_JTT4AB364V_render_front.png,1.8747938292243371,0.8090142726976912
rand_IM8SB9V0WH_render_front.png,1.0,0.8181954353589165
rand_6MXE7SCOLP_render_front.png,1.0083712475983169,0.8661139596612885
rand_NAD4NIRNPL_render_front.png,1.0,0.6228585509519354
rand_XWNFDI8YKA_render_front.png,1.0,0.2
rand_TQJ04JGOL5_render_front.png,1.0,0.15955492790909093
rand_5DY3AIHCOT_render_front.png,1.0,0.2
rand_GP9TM4Z8W7_render_front.png,1.0,0.2
rand_WE30DWLQWJ_render_front.png,1.0,0.2
rand_T9SJDOCF2R_render_front.png,1.0,0.9344806209467234
rand_HCS6XO4886_render_front.png,1.0,0.2
rand_3NEKBHD8Q9_render_front.png,1.0,0.5632226358681234
rand_RUVV2T25Q3_render_front.png,1.0,0.2
rand_IM7OSNSZPJ_render_front.png,1.0,0.796983007146644
rand_XDKRLUC95Z_render_front.png,1.0,0.3311721465727889
rand_1HQAX4I58N_render_front.png,1.7140734840950422,0.9434330268259544
rand_OJNHGTPGU3_render_front.png,1.0,0.2
rand_4IV046C01B_render_front.png,1.7404044988539087,0.2
rand_248Z665KJK_render_front.png,1.0,0.2
rand_V5Z1V8UM6Z_render_front.png,1.0,0.2
rand_4CISXXKXN5_render_front.png,1.0,0.4343764485520517
rand_L5CPJCCDIU_render_front.png,1.8686034692773545,0.2
rand_SMV2H6X7KU_render_front.png,1.0,0.5190853336583948
rand_YA4CJMZR2O_render_front.png,1.0,0.2
rand_09RJPU2VKT_render_front.png,1.0,0.9270313710280357
